series_id,year,value,activity_code,activity_text,analysis_group,domain,rationale,stat_type_code,stat_name,minutes_per_day,pct_engaged
TUU10101AA01048102,2003,0.13,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.800000000000001,
TUU10101AA01048102,2004,0.13,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.800000000000001,
TUU10101AA01048102,2005,0.12,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.199999999999999,
TUU10101AA01048102,2006,0.13,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.800000000000001,
TUU10101AA01048102,2007,0.12,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.199999999999999,
TUU10101AA01048102,2008,0.12,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.199999999999999,
TUU10101AA01048102,2009,0.12,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.199999999999999,
TUU10101AA01048102,2010,0.12,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.199999999999999,
TUU10101AA01048102,2011,0.12,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.199999999999999,
TUU10101AA01048102,2012,0.11,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,6.6,
TUU10101AA01048102,2013,0.12,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.199999999999999,
TUU10101AA01048102,2014,0.12,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.199999999999999,
TUU10101AA01048102,2015,0.14,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,8.4,
TUU10101AA01048102,2016,0.12,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.199999999999999,
TUU10101AA01048102,2017,0.13,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.800000000000001,
TUU10101AA01048102,2018,0.12,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.199999999999999,
TUU10101AA01048102,2019,0.13,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.800000000000001,
TUU10101AA01048102,2020,,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,,
TUU10101AA01048102,2021,0.14,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,8.4,
TUU10101AA01048102,2022,0.14,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,8.4,
TUU10101AA01048102,2023,0.13,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.800000000000001,
TUU10101AA01048102,2024,0.13,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,10101,avg_hours_per_day,7.800000000000001,
TUU30105AA01048102,2003,22.6,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,22.6
TUU30105AA01048102,2004,22.5,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,22.5
TUU30105AA01048102,2005,22.2,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,22.2
TUU30105AA01048102,2006,21.8,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,21.8
TUU30105AA01048102,2007,20.9,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,20.9
TUU30105AA01048102,2008,20.8,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,20.8
TUU30105AA01048102,2009,22.1,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,22.1
TUU30105AA01048102,2010,20.5,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,20.5
TUU30105AA01048102,2011,20.1,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,20.1
TUU30105AA01048102,2012,18.9,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,18.9
TUU30105AA01048102,2013,21.2,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,21.2
TUU30105AA01048102,2014,22.8,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,22.8
TUU30105AA01048102,2015,22.7,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,22.7
TUU30105AA01048102,2016,22.4,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,22.4
TUU30105AA01048102,2017,22.4,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,22.4
TUU30105AA01048102,2018,22.4,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,22.4
TUU30105AA01048102,2019,23.0,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,23.0
TUU30105AA01048102,2020,,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,
TUU30105AA01048102,2021,23.9,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,23.9
TUU30105AA01048102,2022,23.1,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,23.1
TUU30105AA01048102,2023,22.5,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,22.5
TUU30105AA01048102,2024,22.4,020203,Kitchen and food cleanup,low_control,physical_household,Kitchen and food cleanup is a physical household task.,30105,pct_engaged,,22.4
TUU10101AA01001483,2003,0.2,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,12.0,
TUU10101AA01001483,2004,0.2,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,12.0,
TUU10101AA01001483,2005,0.2,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,12.0,
TUU10101AA01001483,2006,0.2,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,12.0,
TUU10101AA01001483,2007,0.21,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,12.6,
TUU10101AA01001483,2008,0.19,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,11.4,
TUU10101AA01001483,2009,0.2,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,12.0,
TUU10101AA01001483,2010,0.21,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,12.6,
TUU10101AA01001483,2011,0.19,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,11.4,
TUU10101AA01001483,2012,0.18,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,10.799999999999999,
TUU10101AA01001483,2013,0.18,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,10.799999999999999,
TUU10101AA01001483,2014,0.19,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,11.4,
TUU10101AA01001483,2015,0.2,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,12.0,
TUU10101AA01001483,2016,0.19,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,11.4,
TUU10101AA01001483,2017,0.18,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,10.799999999999999,
TUU10101AA01001483,2018,0.18,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,10.799999999999999,
TUU10101AA01001483,2019,0.17,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,10.200000000000001,
TUU10101AA01001483,2020,,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,,
TUU10101AA01001483,2021,0.2,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,12.0,
TUU10101AA01001483,2022,0.18,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,10.799999999999999,
TUU10101AA01001483,2023,0.17,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,10.200000000000001,
TUU10101AA01001483,2024,0.2,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,10101,avg_hours_per_day,12.0,
TUU30105AA01001483,2003,10.2,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,10.2
TUU30105AA01001483,2004,10.1,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,10.1
TUU30105AA01001483,2005,10.3,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,10.3
TUU30105AA01001483,2006,10.3,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,10.3
TUU30105AA01001483,2007,10.3,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,10.3
TUU30105AA01001483,2008,9.4,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,9.4
TUU30105AA01001483,2009,9.4,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,9.4
TUU30105AA01001483,2010,9.9,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,9.9
TUU30105AA01001483,2011,9.1,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,9.1
TUU30105AA01001483,2012,9.8,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,9.8
TUU30105AA01001483,2013,9.3,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,9.3
TUU30105AA01001483,2014,9.3,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,9.3
TUU30105AA01001483,2015,9.8,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,9.8
TUU30105AA01001483,2016,10.3,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,10.3
TUU30105AA01001483,2017,9.7,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,9.7
TUU30105AA01001483,2018,8.8,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,8.8
TUU30105AA01001483,2019,8.7,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,8.7
TUU30105AA01001483,2020,,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,
TUU30105AA01001483,2021,10.1,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,10.1
TUU30105AA01001483,2022,9.0,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,9.0
TUU30105AA01001483,2023,8.9,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,8.9
TUU30105AA01001483,2024,9.9,020500,Lawn and garden care,low_control,physical_household,Lawn and garden care is a physical household task.,30105,pct_engaged,,9.9
TUU10101AA01001720,2003,0.08,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,4.8,
TUU10101AA01001720,2004,0.07,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,4.2,
TUU10101AA01001720,2005,0.09,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,5.3999999999999995,
TUU10101AA01001720,2006,0.09,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,5.3999999999999995,
TUU10101AA01001720,2007,0.09,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,5.3999999999999995,
TUU10101AA01001720,2008,0.09,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,5.3999999999999995,
TUU10101AA01001720,2009,0.09,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,5.3999999999999995,
TUU10101AA01001720,2010,0.1,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,6.0,
TUU10101AA01001720,2011,0.09,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,5.3999999999999995,
TUU10101AA01001720,2012,0.1,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,6.0,
TUU10101AA01001720,2013,0.1,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,6.0,
TUU10101AA01001720,2014,0.11,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,6.6,
TUU10101AA01001720,2015,0.11,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,6.6,
TUU10101AA01001720,2016,0.12,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,7.199999999999999,
TUU10101AA01001720,2017,0.13,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,7.800000000000001,
TUU10101AA01001720,2018,0.12,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,7.199999999999999,
TUU10101AA01001720,2019,0.12,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,7.199999999999999,
TUU10101AA01001720,2020,,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,,
TUU10101AA01001720,2021,0.15,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,9.0,
TUU10101AA01001720,2022,0.15,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,9.0,
TUU10101AA01001720,2023,0.15,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,9.0,
TUU10101AA01001720,2024,0.15,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,10101,avg_hours_per_day,9.0,
TUU30105AA01001720,2003,13.2,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,13.2
TUU30105AA01001720,2004,12.9,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,12.9
TUU30105AA01001720,2005,13.7,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,13.7
TUU30105AA01001720,2006,13.4,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,13.4
TUU30105AA01001720,2007,14.2,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,14.2
TUU30105AA01001720,2008,14.5,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,14.5
TUU30105AA01001720,2009,14.9,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,14.9
TUU30105AA01001720,2010,14.4,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,14.4
TUU30105AA01001720,2011,14.0,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,14.0
TUU30105AA01001720,2012,15.1,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,15.1
TUU30105AA01001720,2013,15.5,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,15.5
TUU30105AA01001720,2014,15.7,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,15.7
TUU30105AA01001720,2015,17.0,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,17.0
TUU30105AA01001720,2016,17.6,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,17.6
TUU30105AA01001720,2017,17.6,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,17.6
TUU30105AA01001720,2018,17.8,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,17.8
TUU30105AA01001720,2019,18.2,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,18.2
TUU30105AA01001720,2020,,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,
TUU30105AA01001720,2021,19.7,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,19.7
TUU30105AA01001720,2022,19.3,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,19.3
TUU30105AA01001720,2023,20.4,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,20.4
TUU30105AA01001720,2024,20.1,020600,Animal and pet care,low_control,physical_household,Animal and pet care is mostly physical care time.,30105,pct_engaged,,20.1
TUU10101AA01001792,2003,0.05,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,3.0,
TUU10101AA01001792,2004,0.05,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,3.0,
TUU10101AA01001792,2005,0.04,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,2.4,
TUU10101AA01001792,2006,0.05,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,3.0,
TUU10101AA01001792,2007,0.04,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,2.4,
TUU10101AA01001792,2008,0.04,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,2.4,
TUU10101AA01001792,2009,0.04,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,2.4,
TUU10101AA01001792,2010,0.04,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,2.4,
TUU10101AA01001792,2011,0.04,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,2.4,
TUU10101AA01001792,2012,0.04,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,2.4,
TUU10101AA01001792,2013,0.04,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,2.4,
TUU10101AA01001792,2014,0.05,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,3.0,
TUU10101AA01001792,2015,0.04,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,2.4,
TUU10101AA01001792,2016,0.04,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,2.4,
TUU10101AA01001792,2017,0.04,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,2.4,
TUU10101AA01001792,2018,0.03,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01001792,2019,0.04,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,2.4,
TUU10101AA01001792,2020,,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,,
TUU10101AA01001792,2021,0.04,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,2.4,
TUU10101AA01001792,2022,0.04,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,2.4,
TUU10101AA01001792,2023,0.04,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,2.4,
TUU10101AA01001792,2024,0.03,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,10101,avg_hours_per_day,1.7999999999999998,
TUU30105AA01001792,2003,3.4,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,3.4
TUU30105AA01001792,2004,3.2,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,3.2
TUU30105AA01001792,2005,2.6,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.6
TUU30105AA01001792,2006,3.0,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,3.0
TUU30105AA01001792,2007,2.6,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.6
TUU30105AA01001792,2008,2.7,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.7
TUU30105AA01001792,2009,2.5,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.5
TUU30105AA01001792,2010,2.5,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.5
TUU30105AA01001792,2011,2.3,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.3
TUU30105AA01001792,2012,2.0,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.0
TUU30105AA01001792,2013,2.3,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.3
TUU30105AA01001792,2014,2.2,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.2
TUU30105AA01001792,2015,2.4,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.4
TUU30105AA01001792,2016,2.3,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.3
TUU30105AA01001792,2017,2.3,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.3
TUU30105AA01001792,2018,2.2,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.2
TUU30105AA01001792,2019,2.3,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.3
TUU30105AA01001792,2020,,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,
TUU30105AA01001792,2021,2.3,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.3
TUU30105AA01001792,2022,2.2,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.2
TUU30105AA01001792,2023,2.1,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.1
TUU30105AA01001792,2024,2.0,020700,Vehicle care (by self),low_control,physical_household,Vehicle care by self is mostly physical maintenance time.,30105,pct_engaged,,2.0
TUU10101AA01001864,2003,0.02,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,1.2,
TUU10101AA01001864,2004,0.02,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,1.2,
TUU10101AA01001864,2005,0.02,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,1.2,
TUU10101AA01001864,2006,0.02,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,1.2,
TUU10101AA01001864,2007,0.02,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,1.2,
TUU10101AA01001864,2008,0.01,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,0.6,
TUU10101AA01001864,2009,0.02,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,1.2,
