year,activity_code,activity_text,positive_respondents,respondents_total,positive_share_unweighted,weighted_positive_population,weighted_total_population,positive_share_weighted,weighted_mean_minutes_all_respondents,weighted_mean_minutes_among_positive,automation_score,augmentation_score,ai_exposure_score
2013,080402,Using in-home health and care services,7,11385,0.0006148440931049627,37760781.495564,91180959380.73985,0.00041413011830560107,0.01929211915066293,46.584680268114674,0.6,0.65,0.628
2013,080403,Waiting associated with medical services,110,11385,0.00966183574879227,1155305450.4666543,91180959380.73985,0.01267046824592514,0.4940466238922605,38.991978378632325,0.6,0.65,0.628
2013,080499,"Using medical services, n.e.c.*",3,11385,0.00026350461133069827,12352501.191568,91180959380.73985,0.00013547237576200824,0.004309195017375204,31.808662047422885,0.6,0.65,0.628
2013,080501,Using personal care services,157,11385,0.013790074659639877,1246810654.980567,91180959380.73985,0.01367402430779787,0.812940995391973,59.45148093150442,0.25,0.35,0.305
2013,080502,Waiting associated w/personal care services,19,11385,0.0016688625384277558,177452514.046332,91180959380.73985,0.0019461575667936576,0.08971115416696007,46.09655235406319,0.25,0.35,0.305
2013,080599,"Using personal care services, n.e.c.*",0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.25,0.35,0.305
2013,080601,Activities rel. to purchasing/selling real estate,34,11385,0.002986385595081247,266372435.659017,91180959380.73985,0.0029213603088638134,0.32609824201545323,111.62547838622501,0.25,0.35,0.305
2013,080602,Waiting associated w/purchasing/selling real estate,1,11385,8.78348704435661e-05,3880690.18598,91180959380.73985,4.2560313165554584e-05,0.0012768093949666376,30.0,0.25,0.35,0.305
2013,080699,"Using real estate services, n.e.c.*",0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.25,0.35,0.305
2013,080701,Using veterinary services,14,11385,0.0012296881862099253,188328789.055627,91180959380.73985,0.0020654398718183225,0.09268936321185033,44.876330933928706,0.25,0.35,0.305
2013,080702,Waiting associated with veterinary services,9,11385,0.0007905138339920949,98845370.511052,91180959380.73985,0.001084057145070258,0.05672850970386565,52.32981486431609,0.25,0.35,0.305
2013,080799,"Using veterinary services, n.e.c.*",0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.25,0.35,0.305
2013,080801,Security procedures rel. to professional/personal svcs.,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.25,0.35,0.305
2013,080899,Security procedures rel. to professional/personal svcs n.e.c.*,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.25,0.35,0.305
2013,089999,"Professional and personal services, n.e.c.*",8,11385,0.0007026789635485288,58131994.253335,91180959380.73985,0.0006375453235866502,0.039153049554716116,61.41218217153896,0.05,0.05,0.05
2013,090101,Using interior cleaning services,2,11385,0.0001756697408871322,26956976.253546998,91180959380.73985,0.00029564260385750137,0.005912852077150028,20.000000000000004,0.25,0.35,0.305
2013,090102,Using meal preparation services,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.25,0.35,0.305
2013,090103,Using clothing repair and cleaning services,30,11385,0.002635046113306983,189686567.41131002,91180959380.73985,0.0020803309013150994,0.015966871892917088,7.6751596983073656,0.25,0.35,0.305
2013,090104,Waiting associated with using household services,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.25,0.35,0.305
2013,090199,"Using household services, n.e.c.*",1,11385,8.78348704435661e-05,5158575.068093,91180959380.73985,5.6575134799279655e-05,0.0042431351099459745,75.0,0.25,0.35,0.305
2013,090201,Using home maint/repair/décor/construction svcs,28,11385,0.0024593763724198507,240833110.141929,91180959380.73985,0.002641265366997226,0.1479888797781314,56.02953857922101,0.25,0.35,0.305
2013,090202,Waiting associated w/ home main/repair/décor/constr,11,11385,0.000966183574879227,108029981.187985,91180959380.73985,0.0011847866256472419,0.11771792064659947,99.35790808095159,0.25,0.35,0.305
2013,090299,"Using home maint/repair/décor/constr services, n.e.c.*",0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.25,0.35,0.305
2013,090301,Using pet services,12,11385,0.001054018445322793,104053382.558756,91180959380.73985,0.0011411744652111565,0.026602980099760577,23.311930743944668,0.25,0.35,0.305
2013,090302,Waiting associated with pet services,1,11385,8.78348704435661e-05,4984326.264564,91180959380.73985,5.466411297287621e-05,0.0010932822594575241,20.0,0.25,0.35,0.305
2013,090399,"Using pet services, n.e.c.*",1,11385,8.78348704435661e-05,17457186.259452,91180959380.73985,0.00019145648804326444,0.004786412201081611,25.0,0.25,0.35,0.305
2013,090401,Using lawn and garden services,7,11385,0.0006148440931049627,51451403.000074,91180959380.73985,0.0005642779298387386,0.029945866681187736,53.06935660188903,0.25,0.35,0.305
2013,090402,Waiting associated with using lawn & garden services,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.25,0.35,0.305
2013,090499,"Using lawn and garden services, n.e.c.*",1,11385,8.78348704435661e-05,7896147.268803,91180959380.73985,8.659864211157778e-05,0.0012989796316736665,15.0,0.25,0.35,0.305
2013,090501,Using vehicle maintenance or repair services,69,11385,0.006060606060606061,493588300.555442,91180959380.73985,0.005413282596582358,0.20644896547578534,38.13748160979543,0.25,0.35,0.305
2013,090502,Waiting associated with vehicle main. or repair svcs,37,11385,0.0032498902064119453,284621972.991028,91180959380.73985,0.0031215066711740335,0.16255240041665595,52.074980943583306,0.25,0.35,0.305
2013,090599,"Using vehicle maint. & repair svcs, n.e.c.*",2,11385,0.0001756697408871322,18152546.204429,91180959380.73985,0.00019908264102190792,0.001321322543773891,6.637055531267976,0.25,0.35,0.305
2013,099999,"Using household services, n.e.c.*",5,11385,0.0004391743522178305,30842846.243926995,91180959380.73985,0.00033825972498422656,0.03164122143218088,93.54120249951822,0.05,0.05,0.05
2013,100101,Using police and fire services,9,11385,0.0007905138339920949,102432494.73531601,91180959380.73985,0.0011233978610336141,0.05728528088211751,50.99286981854368,0.6,0.65,0.628
2013,100102,Using social services,8,11385,0.0007026789635485288,71889270.300897,91180959380.73985,0.0007884241489575966,0.03663827752197395,46.470262954800035,0.6,0.65,0.628
2013,100103,"Obtaining licenses & paying fines, fees, taxes",29,11385,0.0025472112428634166,317081928.836124,91180959380.73985,0.0034775015638089588,0.23792147732569596,68.41736026858807,0.6,0.65,0.628
2013,100199,"Using government services, n.e.c.*",6,11385,0.0005270092226613965,54861809.301929,91180959380.73985,0.0006016805446501745,0.03006112438724836,49.96193520720587,0.6,0.65,0.628
2013,100201,Civic obligations & participation,5,11385,0.0004391743522178305,81085404.267766,91180959380.73985,0.0008892800077830028,0.08680566306937608,97.61342019347174,0.25,0.35,0.305
2013,100299,"Civic obligations & participation, n.e.c.*",0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.25,0.35,0.305
2013,100381,Waiting associated w/ using government services,7,11385,0.0006148440931049627,106430126.63526201,91180959380.73985,0.0011672406975983545,0.05358701336806612,45.909137231355615,0.25,0.35,0.305
2013,100383,Waiting associated w/civic obligations & participation,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.25,0.35,0.305
2013,100399,"Waiting assoc. w/govt svcs or civic obligations, n.e.c.*",0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.25,0.35,0.305
2013,100401,Security procedures rel. to govt svcs/civic obligations,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.25,0.35,0.305
2013,100499,"Security procedures rel. to govt svcs/civic obligations, n.e.c.*",1,11385,8.78348704435661e-05,1642369.769691,91180959380.73985,1.801220102141103e-05,0.0002701830153211654,14.999999999999998,0.25,0.35,0.305
2013,109999,"Government services, n.e.c.*",1,11385,8.78348704435661e-05,13756093.183301,91180959380.73985,0.00015086585265965845,0.0015086585265965842,10.0,0.05,0.05,0.05
2013,110101,Eating and drinking,10921,11385,0.9592446201141853,87856850299.96338,91180959380.73985,0.9635438242440929,66.69438888355656,69.21780536124425,0.05,0.05,0.05
2013,110199,"Eating and drinking, n.e.c.*",0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,110281,Waiting associated w/eating & drinking,95,11385,0.00834431269213878,696618946.158274,91180959380.73985,0.00763996069891562,0.18479689703050092,24.188199954579623,0.05,0.05,0.05
2013,110289,"Waiting associated with eating & drinking, n.e.c.*",0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,119999,"Eating and drinking, n.e.c.*",0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,120101,Socializing and communicating with others,4060,11385,0.35660957400087834,32404480454.798187,91180959380.73985,0.3553864828235508,39.00054009488942,109.74120283087179,0.05,0.05,0.05
2013,120199,"Socializing and communicating, n.e.c.*",0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,120201,Attending or hosting parties/receptions/ceremonies,278,11385,0.024418093983311375,1543578331.7367082,91180959380.73985,0.016928735365585087,3.405376157130245,201.1595127213774,0.05,0.05,0.05
2013,120202,Attending meetings for personal interest (not volunteering),58,11385,0.005094422485726833,498682119.57713705,91180959380.73985,0.0054691475387401295,0.6917295650997031,126.47849782802707,0.05,0.05,0.05
2013,120299,"Attending/hosting social events, n.e.c.*",1,11385,8.78348704435661e-05,5051555.791589,91180959380.73985,5.5401432776063115e-05,0.0033240859665637865,59.99999999999999,0.05,0.05,0.05
2013,120301,"Relaxing, thinking",2089,11385,0.18348704435660956,17359101793.459778,91180959380.73985,0.1903807758917542,17.82745922842508,93.64106824820028,0.05,0.05,0.05
2013,120302,Tobacco and drug use,141,11385,0.01238471673254282,1237601520.5506108,91180959380.73985,0.013573025870267704,0.3001919968965341,22.1168072444419,0.05,0.05,0.05
2013,120303,Television and movies (not religious),9074,11385,0.7970136144049188,72396356232.0538,91180959380.73985,0.7939854627954932,165.97119226232346,209.0355554848145,0.05,0.05,0.05
2013,120304,Television (religious),18,11385,0.0015810276679841897,73644275.068131,91180959380.73985,0.0008076716407492294,0.1527205911309269,189.08747494124842,0.05,0.05,0.05
2013,120305,Listening to the radio,193,11385,0.016952129995608255,1534093868.775804,91180959380.73985,0.016824717344439903,1.232002786913768,73.22576431400854,0.05,0.05,0.05
2013,120306,Listening to/playing music (not radio),209,11385,0.018357487922705314,1662974619.7090158,91180959380.73985,0.0182381785737197,1.461462320739608,80.13203263869244,0.05,0.05,0.05
2013,120307,Playing games,1072,11385,0.09415898111550286,9434508010.270573,91180959380.73985,0.10347015511073272,13.41856801229944,129.6853957350216,0.05,0.05,0.05
2013,120308,Computer use for leisure (exc. Games),1450,11385,0.12736056214317085,12258076603.282887,91180959380.73985,0.13443680222860388,12.540250054915514,93.27988948733972,0.45,0.6,0.532
2013,120309,Arts and crafts as a hobby,134,11385,0.011769872639437857,957280138.43757,91180959380.73985,0.01049868464796803,1.54267657764592,146.9399862338467,0.05,0.05,0.05
2013,120310,Collecting as a hobby,1,11385,8.78348704435661e-05,5953188.899759,91180959380.73985,6.528982520243685e-05,0.004896736890182764,75.0,0.05,0.05,0.05
2013,120311,"Hobbies, except arts & crafts and collecting",22,11385,0.001932367149758454,171458393.371686,91180959380.73985,0.0018804188345478536,0.3616286647200218,192.3128284380194,0.05,0.05,0.05
2013,120312,Reading for personal interest,2485,11385,0.21826965305226176,18650597179.03556,91180959380.73985,0.20454486666626503,19.304828009184604,94.379430409673,0.05,0.05,0.05
2013,120313,Writing for personal interest,25,11385,0.0021958717610891525,169596076.677917,91180959380.73985,0.0018599944311809991,0.24096419699939733,129.55103142238855,0.05,0.05,0.05
2013,120399,"Relaxing and leisure, n.e.c.*",25,11385,0.0021958717610891525,119008255.38387299,91180959380.73985,0.0013051875763550158,0.09495170620149375,72.74947135695578,0.05,0.05,0.05
2013,120401,Attending performing arts,74,11385,0.006499780412823891,514630026.5570251,91180959380.73985,0.005644051456051364,0.9688971550789361,171.6669599176168,0.05,0.05,0.05
2013,120402,Attending museums,44,11385,0.003864734299516908,289977460.78789604,91180959380.73985,0.003180241387645982,0.4635285831028288,145.75264157729018,0.05,0.05,0.05
2013,120403,Attending movies/film,148,11385,0.012999560825647781,1149233305.360033,91180959380.73985,0.012603873803972997,1.7606432549503277,139.6906445060833,0.05,0.05,0.05
2013,120404,Attending gambling establishments,30,11385,0.002635046113306983,210588388.280761,91180959380.73985,0.002309565392939302,0.5101306569912027,220.87733845975995,0.05,0.05,0.05
2013,120405,Security procedures rel. to arts & entertainment,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,120499,"Arts and entertainment, n.e.c.*",108,11385,0.009486166007905139,615826986.8245351,91180959380.73985,0.006753898960999705,1.3167305554103854,194.9585806678228,0.05,0.05,0.05
2013,120501,Waiting assoc. w/socializing & communicating,4,11385,0.0003513394817742644,25357484.305873998,91180959380.73985,0.0002781006525714431,0.005701444435572759,20.501370215620327,0.05,0.05,0.05
2013,120502,Waiting assoc. w/attending/hosting social events,2,11385,0.0001756697408871322,7003396.282468,91180959380.73985,7.680766170954906e-05,0.0015142522005844867,19.71485873779996,0.05,0.05,0.05
2013,120503,Waiting associated with relaxing/leisure,3,11385,0.00026350461133069827,14446451.400648002,91180959380.73985,0.00015843715068103928,0.00497122990356835,31.376668175359168,0.05,0.05,0.05
2013,120504,Waiting associated with arts & entertainment,5,11385,0.0004391743522178305,35899492.057311,91180959380.73985,0.0003937169810574953,0.015218862396973608,38.654320563204685,0.05,0.05,0.05
2013,120599,"Waiting associated with socializing, n.e.c.*",1,11385,8.78348704435661e-05,14630530.713295,91180959380.73985,0.00016045598568669377,0.004813679570600813,29.999999999999996,0.05,0.05,0.05
2013,129999,"Socializing, relaxing, and leisure, n.e.c.*",1,11385,8.78348704435661e-05,2887034.224887,91180959380.73985,3.1662687522641137e-05,0.0063325375045282266,200.0,0.05,0.05,0.05
2013,130101,Doing aerobics,35,11385,0.0030742204655248135,411255604.68241304,91180959380.73985,0.004510323289812659,0.23288648182332974,51.63409956650866,0.05,0.05,0.05
2013,130102,Playing baseball,10,11385,0.000878348704435661,60984640.795779,91180959380.73985,0.0006688308744496581,0.09468090275590905,141.5618004085359,0.05,0.05,0.05
2013,130103,Playing basketball,51,11385,0.0044795783926218705,573767375.505674,91180959380.73985,0.0062926227076622624,0.7505268668269889,119.270914798865,0.05,0.05,0.05
2013,130104,Biking,68,11385,0.005972771190162494,428380488.48525804,91180959380.73985,0.004698135349689519,0.39784818810691364,84.68214695713392,0.05,0.05,0.05
2013,130105,Playing billiards,20,11385,0.001756697408871322,145839509.680697,91180959380.73985,0.0015994513621174144,0.1945790652473477,121.65363064854722,0.05,0.05,0.05
2013,130106,Boating,14,11385,0.0012296881862099253,98296144.04584798,91180959380.73985,0.0010780336674831156,0.13861311806169183,128.5795817354311,0.05,0.05,0.05
2013,130107,Bowling,18,11385,0.0015810276679841897,193940309.337114,91180959380.73985,0.0021269825482674184,0.4268525316453775,200.6845481609992,0.05,0.05,0.05
2013,130108,"Climbing, spelunking, caving",4,11385,0.0003513394817742644,30049418.412809,91180959380.73985,0.00032955804168865034,0.048197570955481335,146.2491120183799,0.05,0.05,0.05
2013,130109,Dancing,25,11385,0.0021958717610891525,172519268.40983796,91180959380.73985,0.0018920536653870654,0.2886900412615756,152.5802605617516,0.05,0.05,0.05
2013,130110,Participating in equestrian sports,5,11385,0.0004391743522178305,37239672.434812,91180959380.73985,0.00040841500997277437,0.10178116964829184,249.21015918361263,0.05,0.05,0.05
2013,130111,Fencing,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,130112,Fishing,57,11385,0.005006587615283268,532777613.9583391,91180959380.73985,0.005843079712877837,1.490287117411509,255.05164924021074,0.05,0.05,0.05
2013,130113,Playing football,13,11385,0.0011418533157663592,162346124.21648702,91180959380.73985,0.0017804827380526486,0.27163303918912196,152.56145616228366,0.05,0.05,0.05
2013,130114,Golfing,56,11385,0.004918752744839701,375853595.146852,91180959380.73985,0.0041220623000622165,0.7973507496353648,193.434909905008,0.05,0.05,0.05
2013,130115,Doing gymnastics,2,11385,0.0001756697408871322,24641191.432168998,91180959380.73985,0.00027024492393500695,0.01970310915435597,72.9083413203887,0.05,0.05,0.05
2013,130116,Hiking,20,11385,0.001756697408871322,132883217.23297998,91180959380.73985,0.0014573570856839316,0.1684096767786259,115.55827904702706,0.05,0.05,0.05
2013,130117,Playing hockey,4,11385,0.0003513394817742644,25842497.857231,91180959380.73985,0.00028341989416147455,0.027492674959207142,97.00333507126204,0.05,0.05,0.05
2013,130118,Hunting,29,11385,0.0025472112428634166,211910179.283465,91180959380.73985,0.0023240617418665457,0.8611191938426149,370.52337221945584,0.05,0.05,0.05
2013,130119,Participating in martial arts,11,11385,0.000966183574879227,86117197.086908,91180959380.73985,0.0009444646960481371,0.06909816641083574,73.16119564866612,0.05,0.05,0.05
2013,130120,Playing racquet sports,16,11385,0.0014053579270970576,123140876.11237,91180959380.73985,0.0013505108626700965,0.13834937247194606,102.44225077791332,0.05,0.05,0.05
2013,130121,Participating in rodeo competitions,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,130122,Rollerblading,6,11385,0.0005270092226613965,69879696.977735,91180959380.73985,0.000766384752390483,0.08660017032384781,112.99829498659429,0.05,0.05,0.05
2013,130123,Playing rugby,1,11385,8.78348704435661e-05,3366258.511813,91180959380.73985,3.691843708023163e-05,0.005463928687874281,148.0,0.05,0.05,0.05
2013,130124,Running,144,11385,0.012648221343873518,1388930855.417473,91180959380.73985,0.015232685254141523,0.8674519133278583,56.946749627877466,0.05,0.05,0.05
2013,130125,"Skiing, ice skating, snowboarding",14,11385,0.0012296881862099253,131066086.640204,91180959380.73985,0.0014374282474142192,0.2968284823744339,206.49968644236452,0.05,0.05,0.05
2013,130126,Playing soccer,24,11385,0.002108036890645586,292421353.82354796,91180959380.73985,0.003207044056232162,0.399464237837299,124.55838798379801,0.05,0.05,0.05
2013,130127,Softball,9,11385,0.0007905138339920949,53599852.597117,91180959380.73985,0.000587840410554387,0.06265173024717233,106.57948845008129,0.05,0.05,0.05
2013,130128,Using cardiovascular equipment,161,11385,0.014141414141414142,1468675110.8283741,91180959380.73985,0.01610725661150043,0.5983633861719171,37.1486840126885,0.05,0.05,0.05
2013,130129,Vehicle touring/racing,15,11385,0.0013175230566534915,100367427.30864099,91180959380.73985,0.0011007498494235144,0.14682476557296387,133.3861327801762,0.05,0.05,0.05
2013,130130,Playing volleyball,9,11385,0.0007905138339920949,73657910.593286,91180959380.73985,0.000807821184307968,0.12139849734603476,150.27892274208259,0.05,0.05,0.05
2013,130131,Walking,622,11385,0.05463328941589811,4598767956.55323,91180959380.73985,0.05043561712649217,2.874155637465222,56.98662574618369,0.05,0.05,0.05
2013,130132,Participating in water sports,132,11385,0.011594202898550725,891889685.707517,91180959380.73985,0.009781534344065158,0.9458246494487946,96.69491678702367,0.05,0.05,0.05
2013,130133,Weightlifting/strength training,124,11385,0.010891523935002196,1342975779.9350648,91180959380.73985,0.014728686658442217,0.922872030674367,62.658134569343524,0.05,0.05,0.05
2013,130134,"Working out, unspecified",486,11385,0.042687747035573126,4503484134.933,91180959380.73985,0.04939062020753721,2.9092158552197893,58.90219323011925,0.05,0.05,0.05
2013,130135,Wrestling,1,11385,8.78348704435661e-05,19705149.901763,91180959380.73985,0.00021611035939511422,0.016208276954633567,75.0,0.05,0.05,0.05
2013,130136,Doing yoga,49,11385,0.004303908651734739,389507171.420821,91180959380.73985,0.0042718038290689075,0.2275339009254619,53.26412682556534,0.05,0.05,0.05
2013,130199,Playing sports n.e.c.*,91,11385,0.007992973210364514,842886265.5746288,91180959380.73985,0.009244103936821174,0.8382934824810044,90.68412560160736,0.05,0.05,0.05
2013,130201,Watching aerobics,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,130202,Watching baseball,21,11385,0.001844532279314888,122551806.91082399,91180959380.73985,0.0013440504217452948,0.26800529415531743,199.40122023644287,0.05,0.05,0.05
2013,130203,Watching basketball,16,11385,0.0014053579270970576,167895926.31081402,91180959380.73985,0.0018413485386761424,0.2681292347791702,145.61568825636056,0.05,0.05,0.05
2013,130204,Watching biking,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,130205,Watching billiards,1,11385,8.78348704435661e-05,1555997.787172,91180959380.73985,1.7064942042062712e-05,0.0081911721801901,480.0,0.05,0.05,0.05
2013,130206,Watching boating,1,11385,8.78348704435661e-05,2648952.576131,91180959380.73985,2.905159798845611e-05,0.0017430958793073666,60.0,0.05,0.05,0.05
2013,130207,Watching bowling,2,11385,0.0001756697408871322,5898956.635375,91180959380.73985,6.46950490040691e-05,0.008452357357908965,130.64921486306224,0.05,0.05,0.05
2013,130208,"Watching climbing, spelunking, caving",0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,130209,Watching dancing,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,130210,Watching equestrian sports,1,11385,8.78348704435661e-05,10363087.493174,91180959380.73985,0.00011365407387195131,0.020457733296951237,180.0,0.05,0.05,0.05
2013,130211,Watching fencing,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,130212,Watching fishing,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,130213,Watching football,18,11385,0.0015810276679841897,147825096.71863398,91180959380.73985,0.0016212276962492573,0.26644493143972253,164.3476311539386,0.05,0.05,0.05
2013,130214,Watching golfing,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,130215,Watching gymnastics,2,11385,0.0001756697408871322,16988617.295154,91180959380.73985,0.0001863175975613008,0.013795417762896688,74.04248414247519,0.05,0.05,0.05
2013,130216,Watching hockey,9,11385,0.0007905138339920949,52889817.246152,91180959380.73985,0.0005800533094338544,0.07302514390394715,125.89384926571904,0.05,0.05,0.05
2013,130217,Watching martial arts,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,130218,Watching racquet sports,1,11385,8.78348704435661e-05,3657364.586547,91180959380.73985,4.0111056205003524e-05,0.004612771463575405,115.0,0.05,0.05,0.05
2013,130219,Watching rodeo competitions,1,11385,8.78348704435661e-05,2918275.552319,91180959380.73985,3.20053174713078e-05,0.010081675003461956,315.0,0.05,0.05,0.05
2013,130220,Watching rollerblading,1,11385,8.78348704435661e-05,3541186.30212,91180959380.73985,3.883690549178412e-05,0.0046604286590140945,120.0,0.05,0.05,0.05
2013,130221,Watching rugby,1,11385,8.78348704435661e-05,3366258.511813,91180959380.73985,3.691843708023163e-05,0.001476737483209265,40.0,0.05,0.05,0.05
2013,130222,Watching running,2,11385,0.0001756697408871322,11335434.89826,91180959380.73985,0.00012431800427682694,0.0413206049422649,332.3782840838858,0.05,0.05,0.05
2013,130223,"Watching skiing, ice skating, snowboarding",1,11385,8.78348704435661e-05,1347757.118729,91180959380.73985,1.4781124566821421e-05,0.0005912449826728568,40.0,0.05,0.05,0.05
2013,130224,Watching soccer,22,11385,0.001932367149758454,95082750.73601098,91180959380.73985,0.0010427917339515876,0.12191291308355576,116.91012607241828,0.05,0.05,0.05
2013,130225,Watching softball,11,11385,0.000966183574879227,70569436.245718,91180959380.73985,0.0007739492622691616,0.08851365726793665,114.36622732660949,0.05,0.05,0.05
2013,130226,Watching vehicle touring/racing,6,11385,0.0005270092226613965,44973962.983183995,91180959380.73985,0.000493238536736474,0.12149772845091032,246.32651222834963,0.05,0.05,0.05
2013,130227,Watching volleyball,4,11385,0.0003513394817742644,20073571.252191,91180959380.73985,0.00022015091076603807,0.061399181358590155,278.89587712785425,0.05,0.05,0.05
2013,130228,Watching walking,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,130229,Watching water sports,2,11385,0.0001756697408871322,11280200.384102,91180959380.73985,0.00012371223620273418,0.04836005622754526,390.90762330328363,0.05,0.05,0.05
2013,130230,Watching weightlifting/strength training,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,130231,"Watching people working out, unspecified",0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,130232,Watching wrestling,2,11385,0.0001756697408871322,6620993.059824,91180959380.73985,7.261376832170678e-05,0.012873570599947447,177.28828702172024,0.05,0.05,0.05
2013,130299,"Attending sporting events, n.e.c.*",10,11385,0.000878348704435661,55673198.560732,91180959380.73985,0.0006105792145513644,0.13118512490365114,214.8535714568045,0.05,0.05,0.05
2013,130301,Waiting related to playing sports or exercising,6,11385,0.0005270092226613965,30916668.944723997,91180959380.73985,0.00033906935345598616,0.013714170974709353,40.44650699016819,0.05,0.05,0.05
2013,130302,Waiting related to attending sporting events,5,11385,0.0004391743522178305,20410624.145783,91180959380.73985,0.00022384743793444153,0.007932439947526819,35.43681366525178,0.05,0.05,0.05
2013,130399,"Waiting associated with sports, exercise, & recreation, n.e.c.*",0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,130401,Security related to playing sports or exercising,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,130402,Security related to attending sporting events,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,130499,"Security related to sports, exercise, & recreation, n.e.c.*",0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,139999,"Sports, exercise, & recreation, n.e.c.*",1,11385,8.78348704435661e-05,5319932.391507,91180959380.73985,5.8344773159194554e-05,0.014002745558206693,240.0,0.05,0.05,0.05
2013,140101,Attending religious services,906,11385,0.07957839262187089,4346089217.345231,91180959380.73985,0.04766443835272099,5.505474551931759,115.50486572800395,0.45,0.6,0.532
2013,140102,Participation in religious practices,586,11385,0.051471234079929734,4154058498.937136,91180959380.73985,0.04555839867390776,2.350394108525356,51.590797239137274,0.05,0.05,0.05
2013,140103,Waiting associated w/religious & spiritual activities,26,11385,0.0022837066315327184,105430601.45566599,91180959380.73985,0.0011562787030505416,0.02946683420112521,25.48419695302232,0.05,0.05,0.05
2013,140104,Security procedures rel. to religious & spiritual activities,0,11385,0.0,0.0,91180959380.73985,0.0,0.0,,0.05,0.05,0.05
2013,140105,Religious education activities,162,11385,0.014229249011857707,858777577.423691,91180959380.73985,0.009418387163900477,0.7737705365722102,82.15531206213073,0.05,0.05,0.05
2013,149999,"Religious and spiritual activities, n.e.c.*",4,11385,0.0003513394817742644,15209292.710072,91180959380.73985,0.00016680338541474765,0.01974076251195181,118.34749314510293,0.05,0.05,0.05
2013,150101,Computer use,137,11385,0.012033377250768555,1081438328.313171,91180959380.73985,0.011860352596175941,0.7582012892105193,63.927381843182424,0.05,0.05,0.05
2013,150102,Organizing and preparing,85,11385,0.007465963987703118,654189007.584321,91180959380.73985,0.007174622991765815,0.6950953109110962,96.88248591024845,0.05,0.05,0.05
2013,150103,Reading,16,11385,0.0014053579270970576,84879600.865297,91180959380.73985,0.0009308917282924105,0.05651335955548644,60.70884275570073,0.05,0.05,0.05
2013,150104,Telephone calls (except hotline counseling),45,11385,0.003952569169960474,413410442.89363706,91180959380.73985,0.004533955835750525,0.15282539698751843,33.706856115024465,0.05,0.05,0.05
2013,150105,Writing,7,11385,0.0006148440931049627,31229495.456364997,91180959380.73985,0.00034250018499982577,0.037452869502492284,109.35138473724136,0.05,0.05,0.05
2013,150106,Fundraising,34,11385,0.002986385595081247,212073807.943908,91180959380.73985,0.0023258562904384657,0.23306168623153783,100.2046803964838,0.05,0.05,0.05
2013,150199,"Administrative & support activities, n.e.c.*",24,11385,0.002108036890645586,119629630.01203999,91180959380.73985,0.0013120023174192368,0.12204488015947763,93.02184800980001,0.05,0.05,0.05
