activity_code,activity_text,year,weighted_mean_minutes,sample_n_positive_minutes,weighted_engaged_population,respondents_total,automation_score,automation_score_z,augmentation_score,ai_exposure_score,post_2023plus,automation_x_post,automation_z_x_post
040301,Providing medical care to nonhh children,2024,0.0022286771766540764,2,17235502.643494,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040302,Obtaining medical care for nonhh children,2024,0.04595926715052145,1,6178581.332448,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040303,Waiting associated with nonhh children's health,2024,0.003494011655310733,1,7755616.43545,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040399,"Activities related to nonhh child's health, n.e.c.*",2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040401,Physical care for nonhh adults,2024,0.3635498955774179,34,364481034.106113,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040402,Looking after nonhh adult (as a primary activity),2024,0.03213864584803368,5,44149220.157029,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040403,Providing medical care to nonhh adult,2024,0.057118277623751955,13,167707310.039127,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040404,Obtaining medical and care services for nonhh adult,2024,0.17660158157257663,13,148647604.135771,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040405,Waiting associated with caring for nonhh adults,2024,0.08988887031001869,11,126316428.929613,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040499,"Caring for nonhh adults, n.e.c.*",2024,0.08940981235589077,6,53527279.347362995,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040501,"Housework, cooking, & shopping assistance for nonhh adults",2024,0.37982713843121846,62,659464854.8743011,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040502,House & lawn maintenance & repair assistance for nonhh adults,2024,0.9209934736692407,50,548679965.262633,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040503,Animal & pet care assistance for nonhh adults,2024,0.3668925379943686,40,527713894.07137,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040504,Vehicle & appliance maintenance/repair assistance for nonhh adults,2024,0.32759923967580973,15,212023240.806543,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040505,Financial management assistance for nonhh adults,2024,0.049719598086024545,7,60591476.899275005,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040506,Household management & paperwork assistance for nonhh adults,2024,0.28372828885720014,39,437265587.67155004,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040507,Picking up/dropping off nonhh adult,2024,0.24351736108906638,208,2715000105.057075,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040508,Waiting associated with helping nonhh adults,2024,0.27364807811859837,64,911961269.4908931,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
040599,"Helping nonhh adults, n.e.c.*",2024,0.07441969296289652,10,110658080.451879,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
049999,"Caring for & helping nonhh members, n.e.c.*",2024,0.002770516617465925,1,11069429.469362,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050101,"Work, main job",2024,183.18598628183545,2348,40621082447.00653,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050102,"Work, other job(s)",2024,4.595890311587238,139,1994988896.700049,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050103,Security procedures related to work,2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050189,"Working, n.e.c.*",2024,0.2789251427494866,60,1264326017.3548522,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050201,"Socializing, relaxing, and leisure as part of job",2024,0.05362344505588273,8,105842234.891517,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050202,Eating and drinking as part of job,2024,0.01969130912214084,1,16390712.424114,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050203,Sports and exercise as part of job,2024,0.01952372911681035,1,7222765.184038,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050204,Security procedures as part of job,2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050289,"Work-related activities, n.e.c.*",2024,0.0027026975812270877,2,17997437.772558,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050301,"Income-generating hobbies, crafts, and food",2024,0.17611776677832186,6,95352990.729959,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050302,Income-generating performances,2024,0.0015956196977874233,1,10625334.635686,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050303,Income-generating services,2024,0.3536436236627393,13,230403390.61961,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050304,Income-generating rental property activities,2024,0.012875685431046866,2,11994101.017173,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050389,"Other income-generating activities, n.e.c.*",2024,0.7082388028200518,42,442515508.16255397,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050403,Job interviewing,2024,0.13990924513058164,9,146471024.199042,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050404,Waiting associated with job search or interview,2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050405,Security procedures rel. to job search/interviewing,2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050481,Job search activities,2024,1.1575553579868252,39,711675571.0427141,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
050499,"Job search and Interviewing, n.e.c.*",2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
059999,"Work and work-related activities, n.e.c.*",2024,0.04448415346122379,1,37027856.415765,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
060101,"Taking class for degree, certification, or licensure",2024,12.926127893723988,103,4320477308.819592,7669,0.45,2.222290266785846,0.6,0.532,1.0,0.45,2.222290266785846
060102,Taking class for personal interest,2024,0.34539093045806857,22,290795285.701294,7669,0.2,0.5483876016605409,0.55,0.393,1.0,0.2,0.5483876016605409
060103,Waiting associated with taking classes,2024,0.08682786203639764,8,366855535.707041,7669,0.2,0.5483876016605409,0.55,0.393,1.0,0.2,0.5483876016605409
060104,Security procedures rel. to taking classes,2024,0.00042038759194649723,1,41990821.941929,7669,0.2,0.5483876016605409,0.55,0.393,1.0,0.2,0.5483876016605409
060199,"Taking class, n.e.c.*",2024,0.051716935479187306,2,92918404.017518,7669,0.2,0.5483876016605409,0.55,0.393,1.0,0.2,0.5483876016605409
060201,Extracurricular club activities,2024,0.07233753618914925,2,81383371.381646,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
060202,Extracurricular music & performance activities,2024,0.07548341621954767,2,81957146.83381799,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
060203,Extracurricular student government activities,2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
060289,"Education-related extracurricular activities, n.e.c.*",2024,0.0354239537777864,1,13105022.02199,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
060301,"Research/homework for class for degree, certification, or licensure",2024,8.949986350676317,203,5244433159.168152,7669,0.35,1.5527292007357238,0.8,0.598,1.0,0.35,1.5527292007357238
060302,Research/homework for class for pers. interest,2024,0.17530298070043776,15,182127283.001321,7669,0.35,1.5527292007357238,0.8,0.598,1.0,0.35,1.5527292007357238
060303,Waiting associated with research/homework,2024,0.0,0,0.0,7669,0.35,1.5527292007357238,0.8,0.598,1.0,0.35,1.5527292007357238
060399,Research/homework n.e.c.*,2024,0.4095002008029979,19,343170661.07760507,7669,0.35,1.5527292007357238,0.8,0.598,1.0,0.35,1.5527292007357238
060401,"Administrative activities: class for degree, certification, or licensure",2024,0.300302050483521,6,228172691.9056,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
060402,Administrative activities: class for personal interest,2024,0.0003657772658718741,1,2435734.440609,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
060403,Waiting associated w/admin. activities (education),2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
060499,"Administrative for education, n.e.c.*",2024,0.07775584498586306,2,28305671.179798,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
069999,"Education, n.e.c.*",2024,0.1504730397238746,4,148754108.486009,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
070101,Grocery shopping,2024,6.368745041611923,1225,13909256426.445984,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
070102,Purchasing gas,2024,0.31471908026798845,241,2939986868.155854,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
070103,Purchasing food (not groceries),2024,1.4295061554074293,949,12313514689.760757,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
070104,"Shopping, except groceries, food and gas",2024,9.840161300885105,1329,16063872442.68901,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
070105,Waiting associated with shopping,2024,0.20860937466316923,51,687917325.1969451,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
070199,"Shopping, n.e.c.*",2024,0.001675831785387843,1,5579736.054135,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
070201,Comparison shopping,2024,0.2156858084175214,17,208173156.48393,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
070299,"Researching purchases, n.e.c.*",2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
070301,Security procedures rel. to consumer purchases,2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
070399,"Security procedures rel. to consumer purchases, n.e.c.*",2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
079999,"Consumer purchases, n.e.c.*",2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
080101,Using paid childcare services,2024,0.004233788052247729,5,58866859.235112,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
080102,Waiting associated w/purchasing childcare svcs,2024,0.001853305121896599,1,12341278.519868,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
080199,"Using paid childcare services, n.e.c.*",2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
080201,Banking,2024,0.2120600316341203,112,1317884740.13724,7669,0.6,3.2266318658610293,0.65,0.628,1.0,0.6,3.2266318658610293
080202,Using other financial services,2024,0.2509487304615316,8,202962179.575533,7669,0.6,3.2266318658610293,0.65,0.628,1.0,0.6,3.2266318658610293
080203,Waiting associated w/banking/financial services,2024,0.0023913500368517894,1,23886231.544876,7669,0.6,3.2266318658610293,0.65,0.628,1.0,0.6,3.2266318658610293
080299,"Using financial services and banking, n.e.c.*",2024,0.007115968462960832,1,23692846.823335,7669,0.6,3.2266318658610293,0.65,0.628,1.0,0.6,3.2266318658610293
080301,Using legal services,2024,0.026312893527017364,4,41757894.005996004,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
080302,Waiting associated with legal services,2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
080399,"Using legal services, n.e.c.*",2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
080401,Using health and care services outside the home,2024,2.8876780681626575,253,3834407967.165084,7669,0.6,3.2266318658610293,0.65,0.628,1.0,0.6,3.2266318658610293
080402,Using in-home health and care services,2024,0.06127886150500715,5,51300428.498012,7669,0.6,3.2266318658610293,0.65,0.628,1.0,0.6,3.2266318658610293
080403,Waiting associated with medical services,2024,0.3193317765979747,66,985245151.26973,7669,0.6,3.2266318658610293,0.65,0.628,1.0,0.6,3.2266318658610293
080499,"Using medical services, n.e.c.*",2024,0.011161958639346924,1,37164101.789795,7669,0.6,3.2266318658610293,0.65,0.628,1.0,0.6,3.2266318658610293
080501,Using personal care services,2024,1.2978854276140142,114,1485916845.04628,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
080502,Waiting associated w/personal care services,2024,0.04238713300100199,12,166291418.48932403,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
080599,"Using personal care services, n.e.c.*",2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
080601,Activities rel. to purchasing/selling real estate,2024,0.12002642365319444,15,212925166.442241,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
080602,Waiting associated w/purchasing/selling real estate,2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
080699,"Using real estate services, n.e.c.*",2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
080701,Using veterinary services,2024,0.15783929658396859,19,266416013.057165,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
080702,Waiting associated with veterinary services,2024,0.07873447325351918,6,73251276.510406,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
080799,"Using veterinary services, n.e.c.*",2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
080801,Security procedures rel. to professional/personal svcs.,2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
080899,Security procedures rel. to professional/personal svcs n.e.c.*,2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
089999,"Professional and personal services, n.e.c.*",2024,0.0007104603524852236,1,14193004.136908,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
090101,Using interior cleaning services,2024,0.0013557525434841197,1,9028043.761102,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
090102,Using meal preparation services,2024,0.006411386145041631,1,10673458.619891,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
090103,Using clothing repair and cleaning services,2024,0.04204579483618014,17,177134255.193681,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
090104,Waiting associated with using household services,2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
090199,"Using household services, n.e.c.*",2024,0.0003642632973613734,1,7276958.479511,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
090201,Using home maint/repair/décor/construction svcs,2024,0.1476620734653826,26,278646417.022826,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
090202,Waiting associated w/ home main/repair/décor/constr,2024,0.19169409663441506,12,106368806.08817601,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
090299,"Using home maint/repair/décor/constr services, n.e.c.*",2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
090301,Using pet services,2024,0.026828676781030618,20,202264227.247846,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
090302,Waiting associated with pet services,2024,0.0017777612278838202,1,17757340.274885,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
090399,"Using pet services, n.e.c.*",2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
090401,Using lawn and garden services,2024,0.03943807171057118,5,69869893.491471,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
090402,Waiting associated with using lawn & garden services,2024,0.0011620716853125565,1,3316418.749644,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
090499,"Using lawn and garden services, n.e.c.*",2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
090501,Using vehicle maintenance or repair services,2024,0.2027110709464702,52,691545502.356435,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
090502,Waiting associated with vehicle main. or repair svcs,2024,0.13892343788505232,23,214981648.688775,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
090599,"Using vehicle maint. & repair svcs, n.e.c.*",2024,0.000656006960676885,1,13105178.176598,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
099999,"Using household services, n.e.c.*",2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
100101,Using police and fire services,2024,0.0,0,0.0,7669,0.6,3.2266318658610293,0.65,0.628,1.0,0.6,3.2266318658610293
100102,Using social services,2024,0.01509982242853033,4,56154344.528962,7669,0.6,3.2266318658610293,0.65,0.628,1.0,0.6,3.2266318658610293
100103,"Obtaining licenses & paying fines, fees, taxes",2024,0.0637644447390786,12,136352113.893714,7669,0.6,3.2266318658610293,0.65,0.628,1.0,0.6,3.2266318658610293
100199,"Using government services, n.e.c.*",2024,0.02580838022526586,2,57017518.317851,7669,0.6,3.2266318658610293,0.65,0.628,1.0,0.6,3.2266318658610293
100201,Civic obligations & participation,2024,0.20729077519515798,22,328978887.14834,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
100299,"Civic obligations & participation, n.e.c.*",2024,0.004767465786144416,1,31746862.621595,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
100381,Waiting associated w/ using government services,2024,0.02581585676830758,6,76215474.607629,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
100383,Waiting associated w/civic obligations & participation,2024,0.01805121653720615,3,66460176.948970996,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
100399,"Waiting assoc. w/govt svcs or civic obligations, n.e.c.*",2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
100401,Security procedures rel. to govt svcs/civic obligations,2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
100499,"Security procedures rel. to govt svcs/civic obligations, n.e.c.*",2024,0.0,0,0.0,7669,0.25,0.8831681346856018,0.35,0.305,1.0,0.25,0.8831681346856018
109999,"Government services, n.e.c.*",2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
110101,Eating and drinking,2024,67.8108789656748,7380,95784969872.19489,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
110199,"Eating and drinking, n.e.c.*",2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
110281,Waiting associated w/eating & drinking,2024,0.3139451611165789,120,1305840825.70763,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
110289,"Waiting associated with eating & drinking, n.e.c.*",2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
119999,"Eating and drinking, n.e.c.*",2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120101,Socializing and communicating with others,2024,31.82561369662561,2298,28820222945.257614,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120199,"Socializing and communicating, n.e.c.*",2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120201,Attending or hosting parties/receptions/ceremonies,2024,2.9330046329653268,152,1416708277.8068428,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120202,Attending meetings for personal interest (not volunteering),2024,0.27802106671409027,29,234557625.86820197,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120299,"Attending/hosting social events, n.e.c.*",2024,0.07912361516039391,2,43061442.826795995,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120301,"Relaxing, thinking",2024,21.88186811984457,1520,20615114375.957184,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120302,Tobacco and drug use,2024,0.23143150575517374,54,716262987.527956,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120303,Television and movies (not religious),2024,155.86660326371674,5913,72677647973.92566,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120304,Television (religious),2024,0.16243621739126912,34,212662740.01675203,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120305,Listening to the radio,2024,1.3390552256719366,101,998142808.382482,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120306,Listening to/playing music (not radio),2024,1.9255038126896182,144,1865032987.902867,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120307,Playing games,2024,21.97808367468521,1094,15272407918.040518,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120308,Computer use for leisure (exc. Games),2024,12.055946199783142,918,12938380120.2457,7669,0.45,2.222290266785846,0.6,0.532,1.0,0.45,2.222290266785846
120309,Arts and crafts as a hobby,2024,2.190550196280705,142,1751776990.719528,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120310,Collecting as a hobby,2024,0.06412639525488129,3,33649020.534421,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120311,"Hobbies, except arts & crafts and collecting",2024,0.19575249520813381,17,129827171.387777,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120312,Reading for personal interest,2024,16.774247718268796,1574,16068420386.282505,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120313,Writing for personal interest,2024,0.3300284236111585,31,347302048.97023606,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120399,"Relaxing and leisure, n.e.c.*",2024,0.09021899352137568,15,117537045.77272497,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120401,Attending performing arts,2024,0.8182781087165819,51,462166977.69986093,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120402,Attending museums,2024,0.38877087235743324,24,285468403.764291,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120403,Attending movies/film,2024,0.5075418029683332,34,378082347.939348,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120404,Attending gambling establishments,2024,0.20030858264752516,15,125146788.500248,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120405,Security procedures rel. to arts & entertainment,2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120499,"Arts and entertainment, n.e.c.*",2024,1.362194703090209,84,952233721.19267,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120501,Waiting assoc. w/socializing & communicating,2024,0.02823338030832024,8,63036180.520531006,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120502,Waiting assoc. w/attending/hosting social events,2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120503,Waiting associated with relaxing/leisure,2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120504,Waiting associated with arts & entertainment,2024,0.019129559577267596,5,91698516.592296,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
120599,"Waiting associated with socializing, n.e.c.*",2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
129999,"Socializing, relaxing, and leisure, n.e.c.*",2024,0.035766181145111785,2,15653501.372634001,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
130101,Doing aerobics,2024,0.07325906852563054,13,187306641.490899,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
130102,Playing baseball,2024,0.09355540352276677,4,79100489.990147,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
130103,Playing basketball,2024,0.2186935187202724,11,228209034.81508803,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
130104,Biking,2024,0.8476667798344205,102,1163688015.5394287,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
130105,Playing billiards,2024,0.10926173532152177,9,196236911.281055,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
130106,Boating,2024,0.38608018392867816,20,183456678.562967,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
130107,Bowling,2024,0.15263930609887502,8,86924061.71943599,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
130108,"Climbing, spelunking, caving",2024,0.04131373112665542,3,62729585.295943,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
130109,Dancing,2024,0.17469556129154085,13,221512489.42005903,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
130110,Participating in equestrian sports,2024,0.12313032080000158,6,52711664.886239,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
130111,Fencing,2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
130112,Fishing,2024,0.7450670372026821,28,430763344.44886905,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
130113,Playing football,2024,0.10898096068284181,4,80085945.147431,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
130114,Golfing,2024,0.7262971582922196,35,307725793.43575495,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
130115,Doing gymnastics,2024,0.0,0,0.0,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
130116,Hiking,2024,0.4347381985485688,34,360392980.37439305,7669,0.05,-0.45595399741464243,0.05,0.05,1.0,0.05,-0.45595399741464243
